3,3,2,3,3,1,722.5,477.5
3,3,2,3,3,2,722.5,475.0
3,3,2,3,3,3,707.5,477.5
3,3,3,1,1,1,772.5,410.0
3,3,3,1,1,2,775.0,410.0
3,3,3,1,1,3,742.5,437.5
3,3,3,1,2,1,775.0,412.5
3,3,3,1,2,2,775.0,415.0
3,3,3,1,2,3,770.0,417.5
3,3,3,1,3,1,775.0,407.5
3,3,3,1,3,2,767.5,422.5
3,3,3,1,3,3,730.0,442.5
3,3,3,2,1,1,775.0,405.0
3,3,3,2,1,2,775.0,415.0
3,3,3,2,1,3,775.0,407.5
3,3,3,2,2,1,775.0,415.0
3,3,3,2,2,2,777.5,410.0
3,3,3,2,2,3,735.0,430.0
3,3,3,2,3,1,747.5,427.5
3,3,3,2,3,2,775.0,402.5
3,3,3,2,3,3,737.5,417.5
3,3,3,3,1,1,775.0,410.0
3,3,3,3,1,2,777.5,412.5
3,3,3,3,1,3,772.5,420.0
3,3,3,3,2,1,775.0,412.5
3,3,3,3,2,2,777.5,412.5
3,3,3,3,2,3,770.0,412.5
3,3,3,3,3,1,737.5,427.5
3,3,3,3,3,2,735.0,422.5
3,3,3,3,3,3,767.5,412.5
